Date,User ID,Account,Category,Subcategory,Note,INR,Income/Expense,Note_dup,Amount,Currency,Account_dup,Logging Date
09/18/2025 23:13,5,Wallet,Education,Workshops,Quick bite,1894.08,Expense,,1894.08,INR,Wallet,2025-12-18 10:14:22
09/18/2025 21:15,78,Wallet,Bills,Phone,Ride to office,61.78,Expense,,61.78,INR,Wallet,2025-12-18 10:14:23
09/18/2025 21:11,2,Auto Debit,Travel,Hotels,Impulse buy,1365.64,Expense,,1365.64,INR,Auto Debit,2025-12-18 10:14:22
09/18/2025 21:01,46,Credit Card,Travel,Flights,Subscription,1437.66,Expense,,1437.66,INR,Credit Card,2025-12-18 10:14:23
09/18/2025 20:56,60,Wallet,Travel,Tour,Weekend plan,280.76,Expense,,280.76,INR,Wallet,2025-12-18 10:14:23
09/18/2025 20:45,95,Wallet,Education,Courses,Impulse buy,374.51,Expense,,374.51,INR,Wallet,2025-12-18 10:14:23
09/18/2025 20:29,34,Credit Card,Other,Gift,Utility payment,58.43,Expense,,58.43,INR,Credit Card,2025-12-18 10:14:23
09/18/2025 19:56,27,Credit Card,Travel,Flights,Freelance payout,6876.72,Income,,6876.72,INR,Credit Card,2025-12-18 10:14:23
09/18/2025 19:13,69,Debit Card,Entertainment,Concert,Quick bite,1088.48,Expense,,1088.48,INR,Debit Card,2025-12-18 10:14:23
09/18/2025 17:19,81,Wallet,Health,Pharmacy,Weekly stock-up,947.32,Expense,,947.32,INR,Wallet,2025-12-18 10:14:23
09/18/2025 16:48,13,Auto Debit,Other,Gift,Ride to office,208.25,Expense,,208.25,INR,Auto Debit,2025-12-18 10:14:22
09/18/2025 16:31,7,UPI,Entertainment,Concert,Weekly stock-up,1241.16,Expense,,1241.16,INR,UPI,2025-12-18 10:14:22
09/18/2025 16:31,95,Debit Card,Travel,Flights,Ride to office,755.94,Expense,,755.94,INR,Debit Card,2025-12-18 10:14:23
09/18/2025 15:54,95,UPI,Other,Misc,Weekly stock-up,1473.11,Expense,,1473.11,INR,UPI,2025-12-18 10:14:23
09/18/2025 15:52,62,UPI,Food,Breakfast,Impulse buy,392.69,Expense,,392.69,INR,UPI,2025-12-18 10:14:23
09/18/2025 15:09,91,UPI,Other,Donation,Weekend plan,581.07,Expense,,581.07,INR,UPI,2025-12-18 10:14:23
09/18/2025 14:37,62,UPI,Other,Donation,Quick bite,1766.34,Expense,,1766.34,INR,UPI,2025-12-18 10:14:23
09/18/2025 14:33,57,UPI,Travel,Hotels,Cashback,1776.09,Income,,1776.09,INR,UPI,2025-12-18 10:14:23
09/18/2025 14:31,13,UPI,Bills,Internet,Utility payment,1959.14,Expense,,1959.14,INR,UPI,2025-12-18 10:14:22
09/18/2025 14:18,98,UPI,Education,Courses,Utility payment,346.73,Expense,,346.73,INR,UPI,2025-12-18 10:14:23
09/18/2025 14:13,86,Wallet,Food,Snacks,Utility payment,599.61,Expense,,599.61,INR,Wallet,2025-12-18 10:14:23
09/18/2025 13:35,22,Wallet,Transportation,Cab,Weekly stock-up,1104.3,Expense,,1104.30,INR,Wallet,2025-12-18 10:14:23
09/18/2025 12:11,8,Wallet,Other,Gift,Subscription,2165.95,Expense,,2165.95,INR,Wallet,2025-12-18 10:14:22
09/18/2025 12:08,24,Wallet,Health,Gym,Impulse buy,1019.26,Expense,,1019.26,INR,Wallet,2025-12-18 10:14:23
09/18/2025 11:58,15,UPI,Bills,Internet,Utility payment,1891.97,Expense,,1891.97,INR,UPI,2025-12-18 10:14:22
09/18/2025 10:25,24,Auto Debit,Transportation,Cab,Subscription,1082.27,Expense,,1082.27,INR,Auto Debit,2025-12-18 10:14:23
09/18/2025 09:17,71,Wallet,Travel,Hotels,Quick bite,570.46,Expense,,570.46,INR,Wallet,2025-12-18 10:14:23
09/18/2025 07:56,86,Credit Card,Entertainment,Streaming,Ride to office,2435.0,Expense,,2435.00,INR,Credit Card,2025-12-18 10:14:23
09/18/2025 07:49,61,Auto Debit,Bills,Electricity,Ride to office,433.26,Expense,,433.26,INR,Auto Debit,2025-12-18 10:14:23
09/18/2025 07:37,20,Debit Card,Health,Consultation,Ride to office,532.48,Expense,,532.48,INR,Debit Card,2025-12-18 10:14:23
09/18/2025 06:59,37,Debit Card,Education,Books,Gift received,5043.65,Income,,5043.65,INR,Debit Card,2025-12-18 10:14:23
09/18/2025 06:52,48,Debit Card,Entertainment,Movies,Freelance payout,3240.04,Income,,3240.04,INR,Debit Card,2025-12-18 10:14:23
09/18/2025 06:18,40,Debit Card,Shopping,Clothing,Impulse buy,1583.88,Expense,,1583.88,INR,Debit Card,2025-12-18 10:14:23
09/18/2025 06:05,82,Debit Card,Travel,Hotels,Impulse buy,1880.38,Expense,,1880.38,INR,Debit Card,2025-12-18 10:14:23
09/18/2025 04:35,53,Debit Card,Transportation,Bus,Weekend plan,2150.89,Expense,,2150.89,INR,Debit Card,2025-12-18 10:14:23
09/18/2025 03:49,74,Debit Card,Entertainment,Streaming,Ride to office,2198.4,Expense,,2198.40,INR,Debit Card,2025-12-18 10:14:23
09/18/2025 03:43,46,Wallet,Travel,Flights,Refund,7801.2,Income,,7801.20,INR,Wallet,2025-12-18 10:14:23
09/18/2025 02:40,21,Debit Card,Bills,Electricity,Cashback,967.8,Income,,967.80,INR,Debit Card,2025-12-18 10:14:23
09/18/2025 02:38,64,Debit Card,Travel,Hotels,Ride to office,989.44,Expense,,989.44,INR,Debit Card,2025-12-18 10:14:23
09/18/2025 02:32,61,UPI,Food,Snacks,Weekly stock-up,1519.99,Expense,,1519.99,INR,UPI,2025-12-18 10:14:23
09/18/2025 02:18,58,Auto Debit,Food,Snacks,Weekly stock-up,2227.71,Expense,,2227.71,INR,Auto Debit,2025-12-18 10:14:23
09/18/2025 01:54,45,Auto Debit,Food,Snacks,Subscription,566.74,Expense,,566.74,INR,Auto Debit,2025-12-18 10:14:23
09/17/2025 23:54,98,Wallet,Education,Courses,Quick bite,902.16,Expense,,902.16,INR,Wallet,2025-12-18 10:14:23
09/17/2025 23:13,93,UPI,Shopping,Essentials,Subscription,2248.3,Expense,,2248.30,INR,UPI,2025-12-18 10:14:23
09/17/2025 22:52,91,Debit Card,Education,Courses,Weekend plan,1322.58,Expense,,1322.58,INR,Debit Card,2025-12-18 10:14:23
09/17/2025 22:20,12,UPI,Shopping,Online,Weekly stock-up,738.21,Expense,,738.21,INR,UPI,2025-12-18 10:14:22
09/17/2025 21:07,62,Credit Card,Entertainment,Movies,Quick bite,612.11,Expense,,612.11,INR,Credit Card,2025-12-18 10:14:23
09/17/2025 19:02,61,UPI,Education,Workshops,Subscription,255.55,Expense,,255.55,INR,UPI,2025-12-18 10:14:23
09/17/2025 18:15,15,Wallet,Other,Donation,Utility payment,1469.21,Expense,,1469.21,INR,Wallet,2025-12-18 10:14:22
09/17/2025 18:15,71,Auto Debit,Entertainment,Streaming,Gift received,584.11,Income,,584.11,INR,Auto Debit,2025-12-18 10:14:23
09/17/2025 14:47,82,Auto Debit,Transportation,Bus,Weekly stock-up,1127.48,Expense,,1127.48,INR,Auto Debit,2025-12-18 10:14:23
09/17/2025 14:34,8,Debit Card,Education,Books,Subscription,553.62,Expense,,553.62,INR,Debit Card,2025-12-18 10:14:22
09/17/2025 14:03,13,UPI,Education,Books,Quick bite,966.32,Expense,,966.32,INR,UPI,2025-12-18 10:14:22
09/17/2025 13:01,91,UPI,Shopping,Groceries,Weekend plan,106.84,Expense,,106.84,INR,UPI,2025-12-18 10:14:23
09/17/2025 12:08,92,UPI,Travel,Flights,Utility payment,605.3,Expense,,605.30,INR,UPI,2025-12-18 10:14:23
09/17/2025 12:03,95,Auto Debit,Travel,Flights,Utility payment,634.41,Expense,,634.41,INR,Auto Debit,2025-12-18 10:14:23
09/17/2025 11:50,51,Auto Debit,Entertainment,Movies,Utility payment,1867.49,Expense,,1867.49,INR,Auto Debit,2025-12-18 10:14:23
09/17/2025 11:03,48,Auto Debit,Entertainment,Movies,Gift received,7770.19,Income,,7770.19,INR,Auto Debit,2025-12-18 10:14:23
09/17/2025 10:29,96,Wallet,Food,Breakfast,Quick bite,2089.29,Expense,,2089.29,INR,Wallet,2025-12-18 10:14:23
09/17/2025 10:26,42,Wallet,Health,Gym,Freelance payout,7728.43,Income,,7728.43,INR,Wallet,2025-12-18 10:14:23
09/17/2025 09:57,13,Credit Card,Shopping,Online,Freelance payout,3424.25,Income,,3424.25,INR,Credit Card,2025-12-18 10:14:22
09/17/2025 08:27,83,Credit Card,Shopping,Clothing,Ride to office,1627.64,Expense,,1627.64,INR,Credit Card,2025-12-18 10:14:23
09/17/2025 06:07,82,Wallet,Entertainment,Movies,Quick bite,904.17,Expense,,904.17,INR,Wallet,2025-12-18 10:14:23
09/17/2025 06:00,19,Credit Card,Food,Snacks,Ride to office,705.53,Expense,,705.53,INR,Credit Card,2025-12-18 10:14:23
09/17/2025 05:12,91,Auto Debit,Food,Dinner,Impulse buy,1854.68,Expense,,1854.68,INR,Auto Debit,2025-12-18 10:14:23
09/17/2025 04:38,93,Wallet,Entertainment,Streaming,Utility payment,786.93,Expense,,786.93,INR,Wallet,2025-12-18 10:14:23
09/17/2025 04:33,13,UPI,Travel,Hotels,Utility payment,884.45,Expense,,884.45,INR,UPI,2025-12-18 10:14:22
09/17/2025 04:14,71,Debit Card,Education,Workshops,Quick bite,1174.17,Expense,,1174.17,INR,Debit Card,2025-12-18 10:14:23
09/17/2025 03:50,91,Credit Card,Other,Gift,Freelance payout,6071.77,Income,,6071.77,INR,Credit Card,2025-12-18 10:14:23
09/17/2025 03:19,93,UPI,Entertainment,Streaming,Weekly stock-up,85.73,Expense,,85.73,INR,UPI,2025-12-18 10:14:23
09/17/2025 02:13,84,Credit Card,Travel,Tour,Impulse buy,1528.23,Expense,,1528.23,INR,Credit Card,2025-12-18 10:14:23
09/17/2025 01:42,4,UPI,Travel,Hotels,Salary credit,5727.17,Income,,5727.17,INR,UPI,2025-12-18 10:14:22
09/17/2025 01:41,5,Wallet,Travel,Hotels,Ride to office,1688.76,Expense,,1688.76,INR,Wallet,2025-12-18 10:14:22
09/17/2025 01:41,46,UPI,Other,Gift,Quick bite,1857.34,Expense,,1857.34,INR,UPI,2025-12-18 10:14:23
09/17/2025 01:17,37,UPI,Entertainment,Movies,Impulse buy,2304.14,Expense,,2304.14,INR,UPI,2025-12-18 10:14:23
09/16/2025 23:02,1,Credit Card,Food,Dinner,Weekend plan,2188.99,Expense,,2188.99,INR,Credit Card,2025-12-18 10:14:22
09/16/2025 22:49,61,UPI,Food,Snacks,Quick bite,1436.94,Expense,,1436.94,INR,UPI,2025-12-18 10:14:23
09/16/2025 22:35,85,Debit Card,Transportation,Fuel,Cashback,5804.44,Income,,5804.44,INR,Debit Card,2025-12-18 10:14:23
09/16/2025 22:35,95,Auto Debit,Transportation,Cab,Quick bite,618.76,Expense,,618.76,INR,Auto Debit,2025-12-18 10:14:23
09/16/2025 22:33,19,UPI,Health,Pharmacy,Freelance payout,2102.49,Income,,2102.49,INR,UPI,2025-12-18 10:14:23
09/16/2025 21:47,65,UPI,Transportation,Fuel,Quick bite,952.4,Expense,,952.40,INR,UPI,2025-12-18 10:14:23
09/16/2025 19:01,78,Wallet,Shopping,Groceries,Ride to office,1792.91,Expense,,1792.91,INR,Wallet,2025-12-18 10:14:23
09/16/2025 18:42,33,Credit Card,Shopping,Online,Weekend plan,1138.99,Expense,,1138.99,INR,Credit Card,2025-12-18 10:14:23
09/16/2025 17:25,53,Debit Card,Food,Dinner,Weekly stock-up,795.17,Expense,,795.17,INR,Debit Card,2025-12-18 10:14:23
09/16/2025 15:13,71,Credit Card,Shopping,Essentials,Utility payment,971.92,Expense,,971.92,INR,Credit Card,2025-12-18 10:14:23
09/16/2025 14:43,26,Auto Debit,Education,Workshops,Weekend plan,1260.49,Expense,,1260.49,INR,Auto Debit,2025-12-18 10:14:23
09/16/2025 14:12,48,UPI,Health,Consultation,Cashback,5360.43,Income,,5360.43,INR,UPI,2025-12-18 10:14:23
09/16/2025 14:07,71,Credit Card,Entertainment,Streaming,Refund,3805.32,Income,,3805.32,INR,Credit Card,2025-12-18 10:14:23
09/16/2025 13:43,7,Debit Card,Transportation,Cab,Subscription,1144.58,Expense,,1144.58,INR,Debit Card,2025-12-18 10:14:22
09/16/2025 13:04,80,UPI,Other,Donation,Gift received,7405.33,Income,,7405.33,INR,UPI,2025-12-18 10:14:23
09/16/2025 12:24,12,UPI,Travel,Tour,Quick bite,401.36,Expense,,401.36,INR,UPI,2025-12-18 10:14:22
09/16/2025 11:29,31,UPI,Entertainment,Concert,Utility payment,2139.17,Expense,,2139.17,INR,UPI,2025-12-18 10:14:23
09/16/2025 11:09,13,UPI,Shopping,Clothing,Ride to office,1069.56,Expense,,1069.56,INR,UPI,2025-12-18 10:14:22
09/16/2025 10:42,18,Credit Card,Other,Gift,Impulse buy,1852.74,Expense,,1852.74,INR,Credit Card,2025-12-18 10:14:23
09/16/2025 10:15,55,Auto Debit,Travel,Hotels,Ride to office,1695.07,Expense,,1695.07,INR,Auto Debit,2025-12-18 10:14:23
09/16/2025 10:10,34,Credit Card,Food,Dinner,Ride to office,1267.61,Expense,,1267.61,INR,Credit Card,2025-12-18 10:14:23
09/16/2025 09:33,64,UPI,Food,Lunch,Weekly stock-up,659.74,Expense,,659.74,INR,UPI,2025-12-18 10:14:23
09/16/2025 09:21,21,Auto Debit,Shopping,Essentials,Utility payment,1142.43,Expense,,1142.43,INR,Auto Debit,2025-12-18 10:14:23
09/16/2025 07:40,18,Credit Card,Transportation,Fuel,Quick bite,265.2,Expense,,265.20,INR,Credit Card,2025-12-18 10:14:23
09/16/2025 07:39,11,Credit Card,Other,Donation,Quick bite,2388.29,Expense,,2388.29,INR,Credit Card,2025-12-18 10:14:22
09/16/2025 07:34,69,UPI,Health,Pharmacy,Utility payment,1663.64,Expense,,1663.64,INR,UPI,2025-12-18 10:14:23
09/16/2025 07:32,17,UPI,Bills,Rent,Quick bite,664.46,Expense,,664.46,INR,UPI,2025-12-18 10:14:22
09/16/2025 07:08,92,Wallet,Education,Books,Quick bite,971.88,Expense,,971.88,INR,Wallet,2025-12-18 10:14:23
09/16/2025 07:03,26,Credit Card,Shopping,Essentials,Gift received,5392.9,Income,,5392.90,INR,Credit Card,2025-12-18 10:14:23
09/16/2025 06:05,73,Debit Card,Entertainment,Streaming,Utility payment,1512.5,Expense,,1512.50,INR,Debit Card,2025-12-18 10:14:23
09/16/2025 05:59,7,Credit Card,Transportation,Cab,Ride to office,488.91,Expense,,488.91,INR,Credit Card,2025-12-18 10:14:22
09/16/2025 04:43,91,Credit Card,Travel,Tour,Salary credit,7703.79,Income,,7703.79,INR,Credit Card,2025-12-18 10:14:23
09/16/2025 04:13,91,Wallet,Other,Donation,Cashback,1954.47,Income,,1954.47,INR,Wallet,2025-12-18 10:14:23
09/16/2025 03:55,46,Credit Card,Shopping,Essentials,Ride to office,2048.65,Expense,,2048.65,INR,Credit Card,2025-12-18 10:14:23
09/16/2025 03:52,3,UPI,Education,Courses,Ride to office,2150.7,Expense,,2150.70,INR,UPI,2025-12-18 10:14:22
09/16/2025 02:44,57,Credit Card,Bills,Phone,Weekend plan,2492.85,Expense,,2492.85,INR,Credit Card,2025-12-18 10:14:23
09/16/2025 02:35,82,Debit Card,Travel,Flights,Utility payment,1455.85,Expense,,1455.85,INR,Debit Card,2025-12-18 10:14:23
09/16/2025 02:23,87,Wallet,Education,Courses,Weekend plan,2198.71,Expense,,2198.71,INR,Wallet,2025-12-18 10:14:23
09/16/2025 01:42,2,Auto Debit,Other,Misc,Utility payment,432.44,Expense,,432.44,INR,Auto Debit,2025-12-18 10:14:22
09/16/2025 01:26,85,UPI,Entertainment,Streaming,Quick bite,2448.3,Expense,,2448.30,INR,UPI,2025-12-18 10:14:23
09/16/2025 01:10,64,Debit Card,Transportation,Cab,Quick bite,2202.99,Expense,,2202.99,INR,Debit Card,2025-12-18 10:14:23
09/16/2025 00:45,24,Auto Debit,Entertainment,Streaming,Subscription,53.48,Expense,,53.48,INR,Auto Debit,2025-12-18 10:14:23
09/16/2025 00:40,97,UPI,Education,Courses,Subscription,2130.43,Expense,,2130.43,INR,UPI,2025-12-18 10:14:23
09/16/2025 00:24,40,Credit Card,Entertainment,Concert,Subscription,601.7,Expense,,601.70,INR,Credit Card,2025-12-18 10:14:23
09/16/2025 00:08,61,Credit Card,Education,Workshops,Subscription,1251.1,Expense,,1251.10,INR,Credit Card,2025-12-18 10:14:23
09/15/2025 23:00,17,Wallet,Entertainment,Concert,Weekend plan,1431.44,Expense,,1431.44,INR,Wallet,2025-12-18 10:14:22
09/15/2025 21:48,6,Wallet,Other,Misc,Ride to office,2312.66,Expense,,2312.66,INR,Wallet,2025-12-18 10:14:22
09/15/2025 21:41,15,UPI,Travel,Tour,Weekend plan,1289.85,Expense,,1289.85,INR,UPI,2025-12-18 10:14:22
09/15/2025 21:29,71,Credit Card,Other,Donation,Ride to office,2220.35,Expense,,2220.35,INR,Credit Card,2025-12-18 10:14:23
09/15/2025 21:23,7,UPI,Bills,Phone,Impulse buy,2277.86,Expense,,2277.86,INR,UPI,2025-12-18 10:14:22
09/15/2025 18:51,51,Credit Card,Travel,Tour,Quick bite,884.34,Expense,,884.34,INR,Credit Card,2025-12-18 10:14:23
09/15/2025 18:17,53,Credit Card,Travel,Hotels,Quick bite,867.56,Expense,,867.56,INR,Credit Card,2025-12-18 10:14:23
09/15/2025 18:09,62,Credit Card,Education,Workshops,Weekly stock-up,2075.63,Expense,,2075.63,INR,Credit Card,2025-12-18 10:14:23
09/15/2025 16:23,46,Auto Debit,Transportation,Bus,Quick bite,1630.89,Expense,,1630.89,INR,Auto Debit,2025-12-18 10:14:23
09/15/2025 15:53,77,Wallet,Bills,Electricity,Quick bite,402.93,Expense,,402.93,INR,Wallet,2025-12-18 10:14:23
09/15/2025 15:16,87,Credit Card,Education,Books,Ride to office,117.59,Expense,,117.59,INR,Credit Card,2025-12-18 10:14:23
09/15/2025 14:59,55,Auto Debit,Travel,Hotels,Weekly stock-up,1348.96,Expense,,1348.96,INR,Auto Debit,2025-12-18 10:14:23
09/15/2025 14:09,34,Wallet,Education,Courses,Weekly stock-up,1786.84,Expense,,1786.84,INR,Wallet,2025-12-18 10:14:23
09/15/2025 13:47,19,UPI,Food,Dinner,Weekend plan,622.65,Expense,,622.65,INR,UPI,2025-12-18 10:14:23
09/15/2025 13:40,88,Auto Debit,Food,Snacks,Freelance payout,7425.54,Income,,7425.54,INR,Auto Debit,2025-12-18 10:14:23
09/15/2025 13:36,5,UPI,Education,Courses,Ride to office,76.23,Expense,,76.23,INR,UPI,2025-12-18 10:14:22
09/15/2025 13:01,29,Credit Card,Entertainment,Streaming,Quick bite,1999.5,Expense,,1999.50,INR,Credit Card,2025-12-18 10:14:23
09/15/2025 13:00,93,Credit Card,Bills,Rent,Subscription,366.86,Expense,,366.86,INR,Credit Card,2025-12-18 10:14:23
09/15/2025 12:22,20,UPI,Health,Consultation,Quick bite,2361.28,Expense,,2361.28,INR,UPI,2025-12-18 10:14:23
09/15/2025 12:09,31,Credit Card,Health,Consultation,Weekend plan,1607.69,Expense,,1607.69,INR,Credit Card,2025-12-18 10:14:23
09/15/2025 11:43,51,Auto Debit,Health,Gym,Impulse buy,1553.81,Expense,,1553.81,INR,Auto Debit,2025-12-18 10:14:23
09/15/2025 11:05,20,Wallet,Other,Gift,Quick bite,2343.63,Expense,,2343.63,INR,Wallet,2025-12-18 10:14:23
09/15/2025 10:31,88,Credit Card,Health,Pharmacy,Quick bite,2055.27,Expense,,2055.27,INR,Credit Card,2025-12-18 10:14:23
09/15/2025 09:47,20,Auto Debit,Entertainment,Movies,Quick bite,401.36,Expense,,401.36,INR,Auto Debit,2025-12-18 10:14:23
09/15/2025 09:27,62,Debit Card,Transportation,Fuel,Weekend plan,1713.22,Expense,,1713.22,INR,Debit Card,2025-12-18 10:14:23
09/15/2025 08:47,81,Credit Card,Travel,Hotels,Weekly stock-up,446.22,Expense,,446.22,INR,Credit Card,2025-12-18 10:14:23
09/15/2025 07:10,99,Wallet,Bills,Electricity,Subscription,2113.28,Expense,,2113.28,INR,Wallet,2025-12-18 10:14:23
09/15/2025 04:24,4,Credit Card,Food,Breakfast,Subscription,1501.52,Expense,,1501.52,INR,Credit Card,2025-12-18 10:14:22
09/15/2025 04:20,87,Wallet,Shopping,Essentials,Salary credit,2243.91,Income,,2243.91,INR,Wallet,2025-12-18 10:14:23
09/15/2025 03:48,77,UPI,Travel,Hotels,Weekend plan,1023.33,Expense,,1023.33,INR,UPI,2025-12-18 10:14:23
09/15/2025 03:41,83,UPI,Education,Workshops,Subscription,1307.33,Expense,,1307.33,INR,UPI,2025-12-18 10:14:23
09/15/2025 03:22,55,Wallet,Education,Books,Utility payment,138.2,Expense,,138.20,INR,Wallet,2025-12-18 10:14:23
09/15/2025 02:47,49,Credit Card,Health,Pharmacy,Weekend plan,820.93,Expense,,820.93,INR,Credit Card,2025-12-18 10:14:23
09/15/2025 02:26,34,Debit Card,Health,Consultation,Cashback,6986.87,Income,,6986.87,INR,Debit Card,2025-12-18 10:14:23
09/15/2025 01:58,20,Credit Card,Shopping,Clothing,Gift received,1028.82,Income,,1028.82,INR,Credit Card,2025-12-18 10:14:23
09/15/2025 00:51,89,UPI,Travel,Tour,Weekly stock-up,623.66,Expense,,623.66,INR,UPI,2025-12-18 10:14:23
09/15/2025 00:36,24,Auto Debit,Travel,Tour,Refund,6953.69,Income,,6953.69,INR,Auto Debit,2025-12-18 10:14:23
09/15/2025 00:36,68,Credit Card,Other,Misc,Subscription,2394.99,Expense,,2394.99,INR,Credit Card,2025-12-18 10:14:23
09/15/2025 00:09,98,Credit Card,Shopping,Groceries,Utility payment,1142.13,Expense,,1142.13,INR,Credit Card,2025-12-18 10:14:23
09/14/2025 22:13,100,Credit Card,Entertainment,Streaming,Utility payment,2391.95,Expense,,2391.95,INR,Credit Card,2025-12-18 10:14:23
09/14/2025 21:53,15,Debit Card,Entertainment,Streaming,Impulse buy,904.54,Expense,,904.54,INR,Debit Card,2025-12-18 10:14:22
09/14/2025 21:41,12,Debit Card,Transportation,Fuel,Refund,4685.93,Income,,4685.93,INR,Debit Card,2025-12-18 10:14:22
09/14/2025 20:55,60,Wallet,Food,Lunch,Ride to office,1715.23,Expense,,1715.23,INR,Wallet,2025-12-18 10:14:23
09/14/2025 20:53,95,Debit Card,Other,Donation,Quick bite,1083.27,Expense,,1083.27,INR,Debit Card,2025-12-18 10:14:23
09/14/2025 20:48,82,Wallet,Shopping,Essentials,Impulse buy,1952.18,Expense,,1952.18,INR,Wallet,2025-12-18 10:14:23
09/14/2025 20:18,34,Auto Debit,Food,Snacks,Impulse buy,1210.0,Expense,,1210.00,INR,Auto Debit,2025-12-18 10:14:23
09/14/2025 19:19,95,Auto Debit,Food,Breakfast,Impulse buy,675.56,Expense,,675.56,INR,Auto Debit,2025-12-18 10:14:23
09/14/2025 18:17,4,Wallet,Travel,Hotels,Impulse buy,1553.85,Expense,,1553.85,INR,Wallet,2025-12-18 10:14:22
09/14/2025 17:52,5,Auto Debit,Shopping,Online,Ride to office,1727.13,Expense,,1727.13,INR,Auto Debit,2025-12-18 10:14:22
09/14/2025 17:39,1,Auto Debit,Food,Snacks,Weekend plan,728.98,Expense,,728.98,INR,Auto Debit,2025-12-18 10:14:22
09/14/2025 16:41,71,Auto Debit,Shopping,Essentials,Impulse buy,103.6,Expense,,103.60,INR,Auto Debit,2025-12-18 10:14:23
09/14/2025 16:20,5,Debit Card,Travel,Tour,Impulse buy,2337.41,Expense,,2337.41,INR,Debit Card,2025-12-18 10:14:22
09/14/2025 15:20,48,Credit Card,Travel,Hotels,Gift received,5891.61,Income,,5891.61,INR,Credit Card,2025-12-18 10:14:23
09/14/2025 14:58,98,Wallet,Education,Books,Freelance payout,7537.75,Income,,7537.75,INR,Wallet,2025-12-18 10:14:23
09/14/2025 14:49,66,Wallet,Bills,Electricity,Refund,3124.87,Income,,3124.87,INR,Wallet,2025-12-18 10:14:23
09/14/2025 14:25,7,Auto Debit,Other,Misc,Weekend plan,2380.59,Expense,,2380.59,INR,Auto Debit,2025-12-18 10:14:22
09/14/2025 13:39,62,Wallet,Education,Workshops,Weekend plan,113.27,Expense,,113.27,INR,Wallet,2025-12-18 10:14:23
09/14/2025 10:46,10,Credit Card,Travel,Flights,Impulse buy,1286.11,Expense,,1286.11,INR,Credit Card,2025-12-18 10:14:22
09/14/2025 09:28,15,UPI,Health,Pharmacy,Weekend plan,2340.67,Expense,,2340.67,INR,UPI,2025-12-18 10:14:22
09/14/2025 09:26,15,Debit Card,Other,Donation,Gift received,2406.22,Income,,2406.22,INR,Debit Card,2025-12-18 10:14:22
09/14/2025 08:26,5,Credit Card,Shopping,Groceries,Quick bite,1951.16,Expense,,1951.16,INR,Credit Card,2025-12-18 10:14:22
09/14/2025 08:01,50,Wallet,Transportation,Cab,Weekend plan,1107.35,Expense,,1107.35,INR,Wallet,2025-12-18 10:14:23
09/14/2025 07:56,62,Debit Card,Travel,Flights,Quick bite,885.14,Expense,,885.14,INR,Debit Card,2025-12-18 10:14:23
09/14/2025 07:53,64,Credit Card,Food,Snacks,Impulse buy,1457.48,Expense,,1457.48,INR,Credit Card,2025-12-18 10:14:23
09/14/2025 06:36,24,Credit Card,Transportation,Fuel,Subscription,730.46,Expense,,730.46,INR,Credit Card,2025-12-18 10:14:23
09/14/2025 05:55,20,UPI,Bills,Rent,Ride to office,1321.2,Expense,,1321.20,INR,UPI,2025-12-18 10:14:23
09/14/2025 05:08,84,Wallet,Other,Donation,Subscription,235.84,Expense,,235.84,INR,Wallet,2025-12-18 10:14:23
09/14/2025 04:11,34,Auto Debit,Bills,Internet,Quick bite,1193.13,Expense,,1193.13,INR,Auto Debit,2025-12-18 10:14:23
09/14/2025 04:10,62,Debit Card,Food,Lunch,Ride to office,233.81,Expense,,233.81,INR,Debit Card,2025-12-18 10:14:23
09/14/2025 02:39,34,Credit Card,Health,Pharmacy,Quick bite,1390.99,Expense,,1390.99,INR,Credit Card,2025-12-18 10:14:23
09/14/2025 02:15,57,Debit Card,Bills,Electricity,Utility payment,1571.3,Expense,,1571.30,INR,Debit Card,2025-12-18 10:14:23
09/14/2025 02:03,13,UPI,Entertainment,Streaming,Quick bite,2229.26,Expense,,2229.26,INR,UPI,2025-12-18 10:14:22
09/14/2025 01:52,15,Debit Card,Bills,Phone,Weekly stock-up,1576.1,Expense,,1576.10,INR,Debit Card,2025-12-18 10:14:22
09/14/2025 01:34,8,Auto Debit,Education,Books,Utility payment,788.42,Expense,,788.42,INR,Auto Debit,2025-12-18 10:14:22
09/14/2025 00:53,92,UPI,Entertainment,Concert,Weekly stock-up,522.88,Expense,,522.88,INR,UPI,2025-12-18 10:14:23
09/14/2025 00:37,60,UPI,Shopping,Online,Quick bite,2377.69,Expense,,2377.69,INR,UPI,2025-12-18 10:14:23
09/14/2025 00:28,59,Wallet,Food,Snacks,Ride to office,220.38,Expense,,220.38,INR,Wallet,2025-12-18 10:14:23
09/14/2025 00:19,40,Credit Card,Education,Books,Impulse buy,1491.36,Expense,,1491.36,INR,Credit Card,2025-12-18 10:14:23
09/14/2025 00:10,7,Credit Card,Health,Gym,Impulse buy,700.24,Expense,,700.24,INR,Credit Card,2025-12-18 10:14:22
09/14/2025 00:06,61,Auto Debit,Health,Consultation,Weekly stock-up,2265.69,Expense,,2265.69,INR,Auto Debit,2025-12-18 10:14:23
09/13/2025 23:41,98,Auto Debit,Food,Breakfast,Weekly stock-up,1095.42,Expense,,1095.42,INR,Auto Debit,2025-12-18 10:14:23
09/13/2025 23:15,68,Wallet,Food,Breakfast,Weekend plan,814.54,Expense,,814.54,INR,Wallet,2025-12-18 10:14:23
